"person","item","poly","dich","description","anger","male","do","other","scold","shout"
293,13,2,1,"want bus curse",27,0,1,1,0,0
293,14,2,1,"want bus scold",27,0,1,1,1,0
293,15,2,1,"want bus shout",27,0,1,1,0,1
293,16,0,0,"want train curse",27,0,1,1,0,0
293,17,1,1,"want train scold",27,0,1,1,1,0
293,18,1,1,"want train shout",27,0,1,1,0,1
293,19,1,1,"want store curse",27,0,1,0,0,0
293,20,0,0,"want store scold",27,0,1,0,1,0
293,21,0,0,"want store shout",27,0,1,0,0,1
293,22,1,1,"want operator curse",27,0,1,0,0,0
293,23,1,1,"want operator scold",27,0,1,0,1,0
293,24,0,0,"want operator shout",27,0,1,0,0,1
294,1,1,1,"do bus curse",18,0,0,1,0,0
294,2,1,1,"do bus scold",18,0,0,1,1,0
294,3,1,1,"do bus shout",18,0,0,1,0,1
294,4,1,1,"do train curse",18,0,0,1,0,0
294,5,2,1,"do train scold",18,0,0,1,1,0
294,6,2,1,"do train shout",18,0,0,1,0,1
294,7,1,1,"do store curse",18,0,0,0,0,0
294,8,0,0,"do store scold",18,0,0,0,1,0
294,9,0,0,"do store shout",18,0,0,0,0,1
294,10,1,1,"do operator curse",18,0,0,0,0,0
294,11,1,1,"do operator scold",18,0,0,0,1,0
294,12,1,1,"do operator shout",18,0,0,0,0,1
294,13,1,1,"want bus curse",18,0,1,1,0,0
294,14,1,1,"want bus scold",18,0,1,1,1,0
294,15,1,1,"want bus shout",18,0,1,1,0,1
294,16,2,1,"want train curse",18,0,1,1,0,0
294,17,2,1,"want train scold",18,0,1,1,1,0
294,18,2,1,"want train shout",18,0,1,1,0,1
294,19,1,1,"want store curse",18,0,1,0,0,0
294,20,0,0,"want store scold",18,0,1,0,1,0
294,21,0,0,"want store shout",18,0,1,0,0,1
294,22,1,1,"want operator curse",18,0,1,0,0,0
294,23,0,0,"want operator scold",18,0,1,0,1,0
294,24,1,1,"want operator shout",18,0,1,0,0,1
295,1,2,1,"do bus curse",27,0,0,1,0,0
295,2,2,1,"do bus scold",27,0,0,1,1,0
295,3,2,1,"do bus shout",27,0,0,1,0,1
295,4,0,0,"do train curse",27,0,0,1,0,0
295,5,2,1,"do train scold",27,0,0,1,1,0
295,6,2,1,"do train shout",27,0,0,1,0,1
295,7,1,1,"do store curse",27,0,0,0,0,0
295,8,0,0,"do store scold",27,0,0,0,1,0
295,9,0,0,"do store shout",27,0,0,0,0,1
295,10,1,1,"do operator curse",27,0,0,0,0,0
295,11,0,0,"do operator scold",27,0,0,0,1,0
295,12,0,0,"do operator shout",27,0,0,0,0,1
295,13,2,1,"want bus curse",27,0,1,1,0,0
295,14,0,0,"want bus scold",27,0,1,1,1,0
295,15,0,0,"want bus shout",27,0,1,1,0,1
295,16,0,0,"want train curse",27,0,1,1,0,0
295,17,0,0,"want train scold",27,0,1,1,1,0
295,18,0,0,"want train shout",27,0,1,1,0,1
295,19,0,0,"want store curse",27,0,1,0,0,0
295,20,0,0,"want store scold",27,0,1,0,1,0
295,21,0,0,"want store shout",27,0,1,0,0,1
295,22,0,0,"want operator curse",27,0,1,0,0,0
295,23,0,0,"want operator scold",27,0,1,0,1,0
295,24,0,0,"want operator shout",27,0,1,0,0,1
296,1,0,0,"do bus curse",31,0,0,1,0,0
296,2,1,1,"do bus scold",31,0,0,1,1,0
296,3,0,0,"do bus shout",31,0,0,1,0,1
296,4,0,0,"do train curse",31,0,0,1,0,0
296,5,2,1,"do train scold",31,0,0,1,1,0
296,6,0,0,"do train shout",31,0,0,1,0,1
296,7,0,0,"do store curse",31,0,0,0,0,0
296,8,0,0,"do store scold",31,0,0,0,1,0
296,9,0,0,"do store shout",31,0,0,0,0,1
296,10,0,0,"do operator curse",31,0,0,0,0,0
296,11,0,0,"do operator scold",31,0,0,0,1,0
296,12,0,0,"do operator shout",31,0,0,0,0,1
296,13,0,0,"want bus curse",31,0,1,1,0,0
296,14,0,0,"want bus scold",31,0,1,1,1,0
296,15,0,0,"want bus shout",31,0,1,1,0,1
296,16,1,1,"want train curse",31,0,1,1,0,0
296,17,1,1,"want train scold",31,0,1,1,1,0
296,18,0,0,"want train shout",31,0,1,1,0,1
296,19,0,0,"want store curse",31,0,1,0,0,0
296,20,0,0,"want store scold",31,0,1,0,1,0
296,21,0,0,"want store shout",31,0,1,0,0,1
296,22,0,0,"want operator curse",31,0,1,0,0,0
296,23,0,0,"want operator scold",31,0,1,0,1,0
296,24,0,0,"want operator shout",31,0,1,0,0,1
297,1,0,0,"do bus curse",19,0,0,1,0,0
297,2,0,0,"do bus scold",19,0,0,1,1,0
297,3,0,0,"do bus shout",19,0,0,1,0,1
297,4,0,0,"do train curse",19,0,0,1,0,0
297,5,0,0,"do train scold",19,0,0,1,1,0
297,6,0,0,"do train shout",19,0,0,1,0,1
297,7,0,0,"do store curse",19,0,0,0,0,0
297,8,0,0,"do store scold",19,0,0,0,1,0
297,9,0,0,"do store shout",19,0,0,0,0,1
297,10,0,0,"do operator curse",19,0,0,0,0,0
297,11,0,0,"do operator scold",19,0,0,0,1,0
297,12,0,0,"do operator shout",19,0,0,0,0,1
297,13,2,1,"want bus curse",19,0,1,1,0,0
297,14,0,0,"want bus scold",19,0,1,1,1,0
297,15,0,0,"want bus shout",19,0,1,1,0,1
297,16,2,1,"want train curse",19,0,1,1,0,0
297,17,0,0,"want train scold",19,0,1,1,1,0
297,18,0,0,"want train shout",19,0,1,1,0,1
297,19,0,0,"want store curse",19,0,1,0,0,0
297,20,0,0,"want store scold",19,0,1,0,1,0
297,21,0,0,"want store shout",19,0,1,0,0,1
297,22,2,1,"want operator curse",19,0,1,0,0,0
297,23,2,1,"want operator scold",19,0,1,0,1,0
297,24,0,0,"want operator shout",19,0,1,0,0,1
298,1,0,0,"do bus curse",18,1,0,1,0,0
298,2,0,0,"do bus scold",18,1,0,1,1,0
298,3,0,0,"do bus shout",18,1,0,1,0,1
298,4,0,0,"do train curse",18,1,0,1,0,0
298,5,0,0,"do train scold",18,1,0,1,1,0
298,6,0,0,"do train shout",18,1,0,1,0,1
298,7,0,0,"do store curse",18,1,0,0,0,0
298,8,0,0,"do store scold",18,1,0,0,1,0
298,9,0,0,"do store shout",18,1,0,0,0,1
298,10,0,0,"do operator curse",18,1,0,0,0,0
298,11,0,0,"do operator scold",18,1,0,0,1,0
298,12,0,0,"do operator shout",18,1,0,0,0,1
298,13,1,1,"want bus curse",18,1,1,1,0,0
298,14,1,1,"want bus scold",18,1,1,1,1,0
298,15,0,0,"want bus shout",18,1,1,1,0,1
298,16,1,1,"want train curse",18,1,1,1,0,0
298,17,1,1,"want train scold",18,1,1,1,1,0
298,18,1,1,"want train shout",18,1,1,1,0,1
298,19,1,1,"want store curse",18,1,1,0,0,0
298,20,0,0,"want store scold",18,1,1,0,1,0
298,21,0,0,"want store shout",18,1,1,0,0,1
298,22,1,1,"want operator curse",18,1,1,0,0,0
298,23,0,0,"want operator scold",18,1,1,0,1,0
298,24,0,0,"want operator shout",18,1,1,0,0,1
299,1,0,0,"do bus curse",17,0,0,1,0,0
299,2,2,1,"do bus scold",17,0,0,1,1,0
299,3,1,1,"do bus shout",17,0,0,1,0,1
299,4,0,0,"do train curse",17,0,0,1,0,0
299,5,2,1,"do train scold",17,0,0,1,1,0
299,6,2,1,"do train shout",17,0,0,1,0,1
299,7,0,0,"do store curse",17,0,0,0,0,0
299,8,1,1,"do store scold",17,0,0,0,1,0
299,9,0,0,"do store shout",17,0,0,0,0,1
299,10,0,0,"do operator curse",17,0,0,0,0,0
299,11,1,1,"do operator scold",17,0,0,0,1,0
299,12,1,1,"do operator shout",17,0,0,0,0,1
299,13,0,0,"want bus curse",17,0,1,1,0,0
299,14,1,1,"want bus scold",17,0,1,1,1,0
299,15,0,0,"want bus shout",17,0,1,1,0,1
299,16,0,0,"want train curse",17,0,1,1,0,0
299,17,2,1,"want train scold",17,0,1,1,1,0
299,18,0,0,"want train shout",17,0,1,1,0,1
299,19,0,0,"want store curse",17,0,1,0,0,0
299,20,0,0,"want store scold",17,0,1,0,1,0
299,21,0,0,"want store shout",17,0,1,0,0,1
299,22,1,1,"want operator curse",17,0,1,0,0,0
299,23,1,1,"want operator scold",17,0,1,0,1,0
299,24,1,1,"want operator shout",17,0,1,0,0,1
300,1,1,1,"do bus curse",15,0,0,1,0,0
300,2,1,1,"do bus scold",15,0,0,1,1,0
300,3,0,0,"do bus shout",15,0,0,1,0,1
300,4,1,1,"do train curse",15,0,0,1,0,0
300,5,2,1,"do train scold",15,0,0,1,1,0
300,6,0,0,"do train shout",15,0,0,1,0,1
300,7,2,1,"do store curse",15,0,0,0,0,0
300,8,0,0,"do store scold",15,0,0,0,1,0
300,9,0,0,"do store shout",15,0,0,0,0,1
300,10,2,1,"do operator curse",15,0,0,0,0,0
300,11,0,0,"do operator scold",15,0,0,0,1,0
300,12,0,0,"do operator shout",15,0,0,0,0,1
300,13,0,0,"want bus curse",15,0,1,1,0,0
300,14,1,1,"want bus scold",15,0,1,1,1,0
300,15,1,1,"want bus shout",15,0,1,1,0,1
300,16,0,0,"want train curse",15,0,1,1,0,0
300,17,1,1,"want train scold",15,0,1,1,1,0
300,18,0,0,"want train shout",15,0,1,1,0,1
300,19,0,0,"want store curse",15,0,1,0,0,0
300,20,2,1,"want store scold",15,0,1,0,1,0
300,21,1,1,"want store shout",15,0,1,0,0,1
300,22,0,0,"want operator curse",15,0,1,0,0,0
300,23,0,0,"want operator scold",15,0,1,0,1,0
300,24,0,0,"want operator shout",15,0,1,0,0,1
301,1,1,1,"do bus curse",20,0,0,1,0,0
301,2,1,1,"do bus scold",20,0,0,1,1,0
301,3,0,0,"do bus shout",20,0,0,1,0,1
301,4,1,1,"do train curse",20,0,0,1,0,0
301,5,1,1,"do train scold",20,0,0,1,1,0
301,6,0,0,"do train shout",20,0,0,1,0,1
301,7,1,1,"do store curse",20,0,0,0,0,0
301,8,0,0,"do store scold",20,0,0,0,1,0
301,9,0,0,"do store shout",20,0,0,0,0,1
301,10,1,1,"do operator curse",20,0,0,0,0,0
301,11,0,0,"do operator scold",20,0,0,0,1,0
301,12,0,0,"do operator shout",20,0,0,0,0,1
301,13,0,0,"want bus curse",20,0,1,1,0,0
301,14,0,0,"want bus scold",20,0,1,1,1,0
301,15,0,0,"want bus shout",20,0,1,1,0,1
301,16,0,0,"want train curse",20,0,1,1,0,0
301,17,0,0,"want train scold",20,0,1,1,1,0
301,18,0,0,"want train shout",20,0,1,1,0,1
301,19,0,0,"want store curse",20,0,1,0,0,0
301,20,0,0,"want store scold",20,0,1,0,1,0
301,21,0,0,"want store shout",20,0,1,0,0,1
301,22,0,0,"want operator curse",20,0,1,0,0,0
301,23,0,0,"want operator scold",20,0,1,0,1,0
301,24,0,0,"want operator shout",20,0,1,0,0,1
302,1,0,0,"do bus curse",24,0,0,1,0,0
302,2,1,1,"do bus scold",24,0,0,1,1,0
302,3,0,0,"do bus shout",24,0,0,1,0,1
302,4,0,0,"do train curse",24,0,0,1,0,0
302,5,1,1,"do train scold",24,0,0,1,1,0
302,6,0,0,"do train shout",24,0,0,1,0,1
302,7,2,1,"do store curse",24,0,0,0,0,0
302,8,0,0,"do store scold",24,0,0,0,1,0
302,9,0,0,"do store shout",24,0,0,0,0,1
302,10,1,1,"do operator curse",24,0,0,0,0,0
302,11,0,0,"do operator scold",24,0,0,0,1,0
302,12,0,0,"do operator shout",24,0,0,0,0,1
302,13,1,1,"want bus curse",24,0,1,1,0,0
302,14,0,0,"want bus scold",24,0,1,1,1,0
302,15,0,0,"want bus shout",24,0,1,1,0,1
302,16,0,0,"want train curse",24,0,1,1,0,0
302,17,0,0,"want train scold",24,0,1,1,1,0
302,18,0,0,"want train shout",24,0,1,1,0,1
302,19,0,0,"want store curse",24,0,1,0,0,0
302,20,0,0,"want store scold",24,0,1,0,1,0
302,21,0,0,"want store shout",24,0,1,0,0,1
302,22,0,0,"want operator curse",24,0,1,0,0,0
302,23,0,0,"want operator scold",24,0,1,0,1,0
302,24,0,0,"want operator shout",24,0,1,0,0,1
303,1,2,1,"do bus curse",12,1,0,1,0,0
303,2,1,1,"do bus scold",12,1,0,1,1,0
303,3,1,1,"do bus shout",12,1,0,1,0,1
303,4,2,1,"do train curse",12,1,0,1,0,0
303,5,0,0,"do train scold",12,1,0,1,1,0
303,6,0,0,"do train shout",12,1,0,1,0,1
303,7,1,1,"do store curse",12,1,0,0,0,0
303,8,2,1,"do store scold",12,1,0,0,1,0
303,9,0,0,"do store shout",12,1,0,0,0,1
303,10,2,1,"do operator curse",12,1,0,0,0,0
303,11,0,0,"do operator scold",12,1,0,0,1,0
303,12,0,0,"do operator shout",12,1,0,0,0,1
303,13,2,1,"want bus curse",12,1,1,1,0,0
303,14,2,1,"want bus scold",12,1,1,1,1,0
303,15,0,0,"want bus shout",12,1,1,1,0,1
303,16,2,1,"want train curse",12,1,1,1,0,0
303,17,2,1,"want train scold",12,1,1,1,1,0
303,18,0,0,"want train shout",12,1,1,1,0,1
303,19,2,1,"want store curse",12,1,1,0,0,0
303,20,1,1,"want store scold",12,1,1,0,1,0
303,21,0,0,"want store shout",12,1,1,0,0,1
303,22,2,1,"want operator curse",12,1,1,0,0,0
303,23,1,1,"want operator scold",12,1,1,0,1,0
303,24,0,0,"want operator shout",12,1,1,0,0,1
304,1,1,1,"do bus curse",16,1,0,1,0,0
304,2,2,1,"do bus scold",16,1,0,1,1,0
304,3,1,1,"do bus shout",16,1,0,1,0,1
304,4,0,0,"do train curse",16,1,0,1,0,0
304,5,0,0,"do train scold",16,1,0,1,1,0
304,6,0,0,"do train shout",16,1,0,1,0,1
304,7,0,0,"do store curse",16,1,0,0,0,0
304,8,1,1,"do store scold",16,1,0,0,1,0
304,9,0,0,"do store shout",16,1,0,0,0,1
304,10,0,0,"do operator curse",16,1,0,0,0,0
304,11,1,1,"do operator scold",16,1,0,0,1,0
304,12,0,0,"do operator shout",16,1,0,0,0,1
304,13,0,0,"want bus curse",16,1,1,1,0,0
304,14,0,0,"want bus scold",16,1,1,1,1,0
304,15,0,0,"want bus shout",16,1,1,1,0,1
304,16,1,1,"want train curse",16,1,1,1,0,0
304,17,1,1,"want train scold",16,1,1,1,1,0
304,18,0,0,"want train shout",16,1,1,1,0,1
304,19,1,1,"want store curse",16,1,1,0,0,0
304,20,1,1,"want store scold",16,1,1,0,1,0
304,21,1,1,"want store shout",16,1,1,0,0,1
304,22,0,0,"want operator curse",16,1,1,0,0,0
304,23,0,0,"want operator scold",16,1,1,0,1,0
304,24,0,0,"want operator shout",16,1,1,0,0,1
305,1,2,1,"do bus curse",20,0,0,1,0,0
305,2,2,1,"do bus scold",20,0,0,1,1,0
305,3,1,1,"do bus shout",20,0,0,1,0,1
305,4,1,1,"do train curse",20,0,0,1,0,0
305,5,1,1,"do train scold",20,0,0,1,1,0
305,6,1,1,"do train shout",20,0,0,1,0,1
305,7,1,1,"do store curse",20,0,0,0,0,0
305,8,1,1,"do store scold",20,0,0,0,1,0
305,9,1,1,"do store shout",20,0,0,0,0,1
305,10,1,1,"do operator curse",20,0,0,0,0,0
305,11,1,1,"do operator scold",20,0,0,0,1,0
305,12,0,0,"do operator shout",20,0,0,0,0,1
305,13,1,1,"want bus curse",20,0,1,1,0,0
305,14,1,1,"want bus scold",20,0,1,1,1,0
305,15,0,0,"want bus shout",20,0,1,1,0,1
305,16,0,0,"want train curse",20,0,1,1,0,0
305,17,0,0,"want train scold",20,0,1,1,1,0
305,18,0,0,"want train shout",20,0,1,1,0,1
305,19,1,1,"want store curse",20,0,1,0,0,0
305,20,1,1,"want store scold",20,0,1,0,1,0
305,21,0,0,"want store shout",20,0,1,0,0,1
305,22,0,0,"want operator curse",20,0,1,0,0,0
305,23,0,0,"want operator scold",20,0,1,0,1,0
305,24,0,0,"want operator shout",20,0,1,0,0,1
306,1,1,1,"do bus curse",33,1,0,1,0,0
306,2,2,1,"do bus scold",33,1,0,1,1,0
306,3,1,1,"do bus shout",33,1,0,1,0,1
306,4,1,1,"do train curse",33,1,0,1,0,0
306,5,2,1,"do train scold",33,1,0,1,1,0
306,6,2,1,"do train shout",33,1,0,1,0,1
306,7,2,1,"do store curse",33,1,0,0,0,0
306,8,2,1,"do store scold",33,1,0,0,1,0
306,9,0,0,"do store shout",33,1,0,0,0,1
306,10,1,1,"do operator curse",33,1,0,0,0,0
306,11,2,1,"do operator scold",33,1,0,0,1,0
306,12,1,1,"do operator shout",33,1,0,0,0,1
306,13,2,1,"want bus curse",33,1,1,1,0,0
306,14,1,1,"want bus scold",33,1,1,1,1,0
306,15,2,1,"want bus shout",33,1,1,1,0,1
306,16,2,1,"want train curse",33,1,1,1,0,0
306,17,2,1,"want train scold",33,1,1,1,1,0
306,18,1,1,"want train shout",33,1,1,1,0,1
306,19,1,1,"want store curse",33,1,1,0,0,0
306,20,2,1,"want store scold",33,1,1,0,1,0
306,21,1,1,"want store shout",33,1,1,0,0,1
306,22,2,1,"want operator curse",33,1,1,0,0,0
306,23,2,1,"want operator scold",33,1,1,0,1,0
306,24,2,1,"want operator shout",33,1,1,0,0,1
307,1,0,0,"do bus curse",17,0,0,1,0,0
307,2,0,0,"do bus scold",17,0,0,1,1,0
307,3,1,1,"do bus shout",17,0,0,1,0,1
307,4,2,1,"do train curse",17,0,0,1,0,0
307,5,0,0,"do train scold",17,0,0,1,1,0
307,6,2,1,"do train shout",17,0,0,1,0,1
307,7,1,1,"do store curse",17,0,0,0,0,0
307,8,0,0,"do store scold",17,0,0,0,1,0
307,9,0,0,"do store shout",17,0,0,0,0,1
307,10,2,1,"do operator curse",17,0,0,0,0,0
307,11,0,0,"do operator scold",17,0,0,0,1,0
307,12,0,0,"do operator shout",17,0,0,0,0,1
307,13,1,1,"want bus curse",17,0,1,1,0,0
307,14,0,0,"want bus scold",17,0,1,1,1,0
307,15,0,0,"want bus shout",17,0,1,1,0,1
307,16,0,0,"want train curse",17,0,1,1,0,0
307,17,0,0,"want train scold",17,0,1,1,1,0
307,18,0,0,"want train shout",17,0,1,1,0,1
307,19,0,0,"want store curse",17,0,1,0,0,0
307,20,0,0,"want store scold",17,0,1,0,1,0
307,21,0,0,"want store shout",17,0,1,0,0,1
307,22,2,1,"want operator curse",17,0,1,0,0,0
307,23,0,0,"want operator scold",17,0,1,0,1,0
307,24,0,0,"want operator shout",17,0,1,0,0,1
308,1,0,0,"do bus curse",13,0,0,1,0,0
308,2,1,1,"do bus scold",13,0,0,1,1,0
308,3,1,1,"do bus shout",13,0,0,1,0,1
308,4,1,1,"do train curse",13,0,0,1,0,0
308,5,1,1,"do train scold",13,0,0,1,1,0
308,6,1,1,"do train shout",13,0,0,1,0,1
308,7,0,0,"do store curse",13,0,0,0,0,0
308,8,1,1,"do store scold",13,0,0,0,1,0
308,9,1,1,"do store shout",13,0,0,0,0,1
308,10,1,1,"do operator curse",13,0,0,0,0,0
308,11,1,1,"do operator scold",13,0,0,0,1,0
308,12,1,1,"do operator shout",13,0,0,0,0,1
308,13,1,1,"want bus curse",13,0,1,1,0,0
308,14,1,1,"want bus scold",13,0,1,1,1,0
308,15,0,0,"want bus shout",13,0,1,1,0,1
308,16,0,0,"want train curse",13,0,1,1,0,0
308,17,0,0,"want train scold",13,0,1,1,1,0
308,18,0,0,"want train shout",13,0,1,1,0,1
308,19,1,1,"want store curse",13,0,1,0,0,0
308,20,0,0,"want store scold",13,0,1,0,1,0
308,21,0,0,"want store shout",13,0,1,0,0,1
308,22,0,0,"want operator curse",13,0,1,0,0,0
308,23,0,0,"want operator scold",13,0,1,0,1,0
308,24,0,0,"want operator shout",13,0,1,0,0,1
309,1,2,1,"do bus curse",14,0,0,1,0,0
309,2,2,1,"do bus scold",14,0,0,1,1,0
309,3,0,0,"do bus shout",14,0,0,1,0,1
309,4,0,0,"do train curse",14,0,0,1,0,0
309,5,0,0,"do train scold",14,0,0,1,1,0
309,6,0,0,"do train shout",14,0,0,1,0,1
309,7,1,1,"do store curse",14,0,0,0,0,0
309,8,1,1,"do store scold",14,0,0,0,1,0
309,9,0,0,"do store shout",14,0,0,0,0,1
309,10,0,0,"do operator curse",14,0,0,0,0,0
309,11,0,0,"do operator scold",14,0,0,0,1,0
309,12,0,0,"do operator shout",14,0,0,0,0,1
309,13,2,1,"want bus curse",14,0,1,1,0,0
309,14,2,1,"want bus scold",14,0,1,1,1,0
309,15,0,0,"want bus shout",14,0,1,1,0,1
309,16,0,0,"want train curse",14,0,1,1,0,0
309,17,0,0,"want train scold",14,0,1,1,1,0
309,18,0,0,"want train shout",14,0,1,1,0,1
309,19,1,1,"want store curse",14,0,1,0,0,0
309,20,1,1,"want store scold",14,0,1,0,1,0
309,21,0,0,"want store shout",14,0,1,0,0,1
309,22,0,0,"want operator curse",14,0,1,0,0,0
309,23,0,0,"want operator scold",14,0,1,0,1,0
309,24,0,0,"want operator shout",14,0,1,0,0,1
310,1,2,1,"do bus curse",23,0,0,1,0,0
310,2,2,1,"do bus scold",23,0,0,1,1,0
310,3,0,0,"do bus shout",23,0,0,1,0,1
310,4,0,0,"do train curse",23,0,0,1,0,0
310,5,0,0,"do train scold",23,0,0,1,1,0
310,6,0,0,"do train shout",23,0,0,1,0,1
310,7,1,1,"do store curse",23,0,0,0,0,0
310,8,1,1,"do store scold",23,0,0,0,1,0
310,9,1,1,"do store shout",23,0,0,0,0,1
310,10,2,1,"do operator curse",23,0,0,0,0,0
310,11,0,0,"do operator scold",23,0,0,0,1,0
310,12,0,0,"do operator shout",23,0,0,0,0,1
310,13,2,1,"want bus curse",23,0,1,1,0,0
310,14,2,1,"want bus scold",23,0,1,1,1,0
310,15,2,1,"want bus shout",23,0,1,1,0,1
310,16,0,0,"want train curse",23,0,1,1,0,0
310,17,0,0,"want train scold",23,0,1,1,1,0
310,18,0,0,"want train shout",23,0,1,1,0,1
310,19,1,1,"want store curse",23,0,1,0,0,0
310,20,1,1,"want store scold",23,0,1,0,1,0
310,21,0,0,"want store shout",23,0,1,0,0,1
310,22,1,1,"want operator curse",23,0,1,0,0,0
310,23,0,0,"want operator scold",23,0,1,0,1,0
310,24,0,0,"want operator shout",23,0,1,0,0,1
311,1,2,1,"do bus curse",24,1,0,1,0,0
311,2,2,1,"do bus scold",24,1,0,1,1,0
311,3,1,1,"do bus shout",24,1,0,1,0,1
311,4,2,1,"do train curse",24,1,0,1,0,0
311,5,2,1,"do train scold",24,1,0,1,1,0
311,6,0,0,"do train shout",24,1,0,1,0,1
311,7,1,1,"do store curse",24,1,0,0,0,0
311,8,1,1,"do store scold",24,1,0,0,1,0
311,9,0,0,"do store shout",24,1,0,0,0,1
311,10,0,0,"do operator curse",24,1,0,0,0,0
311,11,2,1,"do operator scold",24,1,0,0,1,0
311,12,0,0,"do operator shout",24,1,0,0,0,1
311,13,1,1,"want bus curse",24,1,1,1,0,0
311,14,1,1,"want bus scold",24,1,1,1,1,0
311,15,0,0,"want bus shout",24,1,1,1,0,1
311,16,2,1,"want train curse",24,1,1,1,0,0
311,17,0,0,"want train scold",24,1,1,1,1,0
311,18,2,1,"want train shout",24,1,1,1,0,1
311,19,1,1,"want store curse",24,1,1,0,0,0
311,20,1,1,"want store scold",24,1,1,0,1,0
311,21,0,0,"want store shout",24,1,1,0,0,1
311,22,0,0,"want operator curse",24,1,1,0,0,0
311,23,0,0,"want operator scold",24,1,1,0,1,0
311,24,0,0,"want operator shout",24,1,1,0,0,1
312,1,2,1,"do bus curse",17,1,0,1,0,0
312,2,2,1,"do bus scold",17,1,0,1,1,0
312,3,2,1,"do bus shout",17,1,0,1,0,1
312,4,2,1,"do train curse",17,1,0,1,0,0
312,5,2,1,"do train scold",17,1,0,1,1,0
312,6,2,1,"do train shout",17,1,0,1,0,1
312,7,2,1,"do store curse",17,1,0,0,0,0
312,8,0,0,"do store scold",17,1,0,0,1,0
312,9,1,1,"do store shout",17,1,0,0,0,1
312,10,0,0,"do operator curse",17,1,0,0,0,0
312,11,0,0,"do operator scold",17,1,0,0,1,0
312,12,0,0,"do operator shout",17,1,0,0,0,1
312,13,1,1,"want bus curse",17,1,1,1,0,0
312,14,1,1,"want bus scold",17,1,1,1,1,0
312,15,1,1,"want bus shout",17,1,1,1,0,1
312,16,2,1,"want train curse",17,1,1,1,0,0
312,17,2,1,"want train scold",17,1,1,1,1,0
312,18,1,1,"want train shout",17,1,1,1,0,1
312,19,1,1,"want store curse",17,1,1,0,0,0
312,20,0,0,"want store scold",17,1,1,0,1,0
312,21,0,0,"want store shout",17,1,1,0,0,1
312,22,0,0,"want operator curse",17,1,1,0,0,0
312,23,0,0,"want operator scold",17,1,1,0,1,0
312,24,0,0,"want operator shout",17,1,1,0,0,1
313,1,2,1,"do bus curse",20,0,0,1,0,0
313,2,2,1,"do bus scold",20,0,0,1,1,0
313,3,0,0,"do bus shout",20,0,0,1,0,1
313,4,2,1,"do train curse",20,0,0,1,0,0
313,5,2,1,"do train scold",20,0,0,1,1,0
313,6,0,0,"do train shout",20,0,0,1,0,1
313,7,1,1,"do store curse",20,0,0,0,0,0
313,8,1,1,"do store scold",20,0,0,0,1,0
313,9,0,0,"do store shout",20,0,0,0,0,1
313,10,1,1,"do operator curse",20,0,0,0,0,0
313,11,2,1,"do operator scold",20,0,0,0,1,0
313,12,0,0,"do operator shout",20,0,0,0,0,1
313,13,2,1,"want bus curse",20,0,1,1,0,0
313,14,0,0,"want bus scold",20,0,1,1,1,0
313,15,0,0,"want bus shout",20,0,1,1,0,1
313,16,0,0,"want train curse",20,0,1,1,0,0
313,17,0,0,"want train scold",20,0,1,1,1,0
313,18,0,0,"want train shout",20,0,1,1,0,1
313,19,1,1,"want store curse",20,0,1,0,0,0
313,20,0,0,"want store scold",20,0,1,0,1,0
313,21,0,0,"want store shout",20,0,1,0,0,1
313,22,0,0,"want operator curse",20,0,1,0,0,0
313,23,0,0,"want operator scold",20,0,1,0,1,0
313,24,0,0,"want operator shout",20,0,1,0,0,1
314,1,0,0,"do bus curse",25,0,0,1,0,0
314,2,0,0,"do bus scold",25,0,0,1,1,0
314,3,0,0,"do bus shout",25,0,0,1,0,1
314,4,0,0,"do train curse",25,0,0,1,0,0
314,5,0,0,"do train scold",25,0,0,1,1,0
314,6,0,0,"do train shout",25,0,0,1,0,1
314,7,0,0,"do store curse",25,0,0,0,0,0
314,8,0,0,"do store scold",25,0,0,0,1,0
314,9,0,0,"do store shout",25,0,0,0,0,1
314,10,0,0,"do operator curse",25,0,0,0,0,0
314,11,0,0,"do operator scold",25,0,0,0,1,0
314,12,0,0,"do operator shout",25,0,0,0,0,1
314,13,0,0,"want bus curse",25,0,1,1,0,0
314,14,0,0,"want bus scold",25,0,1,1,1,0
314,15,0,0,"want bus shout",25,0,1,1,0,1
314,16,0,0,"want train curse",25,0,1,1,0,0
314,17,0,0,"want train scold",25,0,1,1,1,0
314,18,0,0,"want train shout",25,0,1,1,0,1
314,19,0,0,"want store curse",25,0,1,0,0,0
314,20,0,0,"want store scold",25,0,1,0,1,0
314,21,0,0,"want store shout",25,0,1,0,0,1
314,22,0,0,"want operator curse",25,0,1,0,0,0
314,23,0,0,"want operator scold",25,0,1,0,1,0
314,24,0,0,"want operator shout",25,0,1,0,0,1
315,1,2,1,"do bus curse",23,0,0,1,0,0
315,2,2,1,"do bus scold",23,0,0,1,1,0
315,3,0,0,"do bus shout",23,0,0,1,0,1
315,4,2,1,"do train curse",23,0,0,1,0,0
315,5,2,1,"do train scold",23,0,0,1,1,0
315,6,0,0,"do train shout",23,0,0,1,0,1
315,7,2,1,"do store curse",23,0,0,0,0,0
315,8,0,0,"do store scold",23,0,0,0,1,0
315,9,0,0,"do store shout",23,0,0,0,0,1
315,10,1,1,"do operator curse",23,0,0,0,0,0
315,11,1,1,"do operator scold",23,0,0,0,1,0
